,ID,ra,dec,z,BH_mass
6988,3419310,312.906555,-0.71686,1.0799,8.937
6989,3419645,312.341461,0.527649,2.3698,0.0
6990,3421069,311.118744,-0.651674,0.6521,8.395
6991,3421154,311.528503,-0.470994,1.2029,8.76
6992,3424306,314.885315,0.061933,1.7701,8.807
6993,3424874,310.307098,-0.297218,0.5286,0.0
6994,3425410,314.468658,0.109801,1.1319,8.92
6995,3428282,311.10968,0.360569,1.6795,0.0
6996,3431305,310.50647,0.111853,1.3995,8.946
6997,3431327,314.122711,0.812437,1.6151,9.419
6998,3432423,311.246277,-0.897892,2.6039,0.0
6999,3432814,311.606293,-0.601752,1.7723,8.424
7000,3434348,313.681519,0.784474,0.9482,0.0
7001,3434360,313.840576,0.40645,0.6705,0.0
7002,3434538,313.294067,-1.06694,1.7758,0.0
7003,3435278,314.748657,0.592493,1.4147,0.0
7004,3435385,310.690613,0.066104,1.1201,8.142
7005,3435875,310.774597,-0.193616,1.3116,9.291
7006,3436867,310.472992,0.486074,0.3971,8.331
7007,3437687,312.2612,0.30084,0.5102,0.0
7008,3437901,310.607178,-0.482359,1.1334,0.0
7009,3440565,314.035309,0.491142,0.481,9.176
7010,3440846,311.818146,-1.219754,1.0243,8.623
7011,3440954,312.570801,-0.475154,1.9866,9.037
7012,3441182,313.431549,0.895664,0.6881,0.0
7013,3441951,311.892303,-0.650691,1.25,8.648
7014,3442882,311.920776,-0.24952,0.9876,8.757
7015,3444275,312.291901,-0.740075,1.3927,8.523
7016,3444355,311.75235,-0.751954,1.0101,8.708
7017,3444699,312.843658,-0.705356,2.4085,9.447
7018,3444873,310.049438,0.755464,1.3762,0.0
7019,3446517,313.607086,-0.354808,1.5101,8.763
7020,3446988,313.783722,0.115747,2.445,0.0
7021,3447439,311.175323,0.913214,1.6452,9.133
7022,3448378,312.179077,-0.261476,1.6686,9.371
7023,3450446,310.960815,0.752853,1.6091,0.0
7024,3451684,311.054352,0.195233,1.9743,9.206
7025,3451699,310.888336,-0.184524,0.5449,8.607
7026,3455066,311.275146,-1.221765,1.6391,9.162
7027,3456581,314.828217,0.504818,1.8594,9.128
7028,3459666,312.239716,-0.427342,0.6789,8.196
7029,3465089,314.243591,-0.011194,1.0933,0.0
7030,3466218,311.185547,0.045398,2.2068,8.367
7031,3466292,311.818359,-0.283313,1.8131,9.703
7032,3468287,313.016907,0.780674,1.0855,0.0
7033,3469266,310.502838,0.808034,1.0012,0.0
7034,3472552,312.437012,0.596389,2.0855,9.364
7035,3472606,313.994659,0.587554,1.9487,8.622
7036,3472704,310.519012,1.183866,1.9836,9.386
7037,3472881,313.276184,-0.591672,1.0471,0.0
7038,3473459,313.376312,0.935084,1.0594,8.597
7039,3474412,310.763306,-0.209795,1.5077,9.016
7040,3474530,312.86496,0.135537,1.55,0.0
7041,3475721,312.759918,-0.466987,2.6876,0.0
7042,3477258,311.095428,1.092022,1.2276,8.828
7043,3477981,313.827515,-0.943057,0.9237,0.0
7044,3479979,310.863098,-0.572057,0.8273,8.784
7045,3481462,312.902161,0.355399,2.3956,8.594
7046,3483909,313.975372,0.719848,1.618,9.234
7047,3484988,310.793457,-0.116907,0.9657,8.893
7048,3485203,313.679352,0.124566,1.2257,8.91
7049,3485941,311.263214,0.5276,1.2032,8.943
7050,3488341,313.259094,-1.122187,1.8355,0.0
7051,3488367,313.480438,0.329514,1.565,9.456
7052,3493234,312.549225,0.197263,1.9762,0.0
7053,3495234,314.559509,-0.926071,2.1182,0.0
7054,3495662,313.176025,0.569075,2.5989,0.0
7055,3496267,312.485901,-0.200484,0.3693,0.0
7056,3497063,310.916809,0.481513,0.3166,0.0
7057,3498248,312.522675,-0.251487,1.2084,9.088
7058,3499096,313.685059,0.976974,1.1459,8.667
7059,3501770,311.6474,0.231031,0.486,8.338
7060,3505027,312.423279,-0.680924,4.1918,9.481
7061,3505405,311.237335,0.017891,1.0839,0.0
7062,3505552,314.743164,1.246881,1.2033,9.05
7063,3506443,310.525665,-1.20484,1.9099,0.0
7064,3507713,310.373383,-0.838221,1.1121,0.0
7065,3509931,312.056915,-0.950518,0.6808,8.715
7066,3510217,310.491791,1.103809,0.6682,0.0
7067,3511491,311.365417,-0.543401,0.2969,7.599
7068,3512495,312.56308,-0.706338,1.1784,8.85
7069,3513020,314.845612,-0.987854,0.9032,8.535
7070,3513870,314.367065,-1.112382,1.436,8.935
7071,3515111,314.799225,0.281694,1.9269,9.152
7072,3516083,310.975189,-1.095547,2.0769,9.747
7073,3518311,310.941956,-0.505694,0.5726,8.651
7074,3518955,311.213593,-0.367413,0.5525,7.775
7075,3521306,311.093048,-0.522262,1.2763,8.748
7076,3522315,314.586395,0.225527,1.2177,8.682
7077,3522867,313.265503,-1.078563,3.1155,8.965
7078,3524552,310.21817,-0.449491,2.4718,0.0
7079,3526147,310.497253,0.283929,3.0134,9.436
7080,3527206,314.097351,0.595558,0.6925,8.767
7081,3528149,312.601257,0.305582,1.7157,9.301
7082,3530105,311.055298,-0.589963,2.5891,9.638
7083,3530491,313.478149,1.13296,0.9995,8.985
7084,3535355,310.427216,-0.441471,1.0,8.536
7085,3535476,313.214966,-0.260822,0.7315,8.199
7086,3536372,311.649719,0.099343,1.8963,9.606
7087,3536655,311.743774,1.125606,1.7247,8.542
7088,3536670,312.239594,-0.663887,1.1731,8.482
7089,3537034,310.959686,0.334885,1.0604,8.892
7090,3538376,310.376709,0.927235,1.2734,8.609
7091,3538946,314.305389,-0.661773,0.6511,8.605
7092,3540522,312.607178,0.434508,1.905,0.0
7093,3540612,313.888306,-0.74128,1.4836,8.743
7094,3543364,311.627258,1.094848,0.8776,8.609
7095,3546064,314.185577,-0.984504,2.46,0.0
7096,3546987,311.69989,-0.385802,1.5969,8.935
7097,3548048,310.785797,1.243147,2.0101,9.244
7098,3548378,313.963593,1.137719,1.0524,8.608
7099,3550940,311.670746,-0.867741,3.2885,10.11
7100,3551312,312.296967,-0.304583,1.2939,8.857
7101,3555115,312.084106,-0.189244,1.079,9.166
7102,3555298,311.140076,0.843221,0.4855,7.657
7103,3555409,310.665375,1.055046,1.9791,8.698
7104,3555699,311.057068,0.155301,0.8429,8.373
7105,3556397,314.706635,0.093073,1.2781,8.503
7106,3557074,310.63443,-0.217152,1.7796,8.338
7107,3557733,313.534424,-0.834306,0.6096,0.0
7108,3558795,311.207336,0.695649,1.5019,8.606
7109,3559214,312.576385,0.433288,1.4789,8.945
7110,3559580,311.778625,-0.450592,1.1291,8.769
7111,3561128,314.944183,0.34185,1.5781,9.552
7112,3561447,311.83139,-0.230063,0.5364,9.033
7113,3563123,313.264496,-1.070855,2.0095,9.51
7114,3563493,311.423279,-0.599565,1.9569,0.0
7115,3565132,312.111633,0.960477,0.4855,8.43
7116,3565411,310.877533,-0.183285,1.8673,9.242
7117,3565529,312.943268,0.360294,2.405,9.488
7118,3567505,310.25061,0.794495,2.516,9.309
7119,3568219,311.670471,-0.188638,1.4829,9.118
7120,3568317,311.007324,1.104813,1.7997,0.0
7121,3568447,313.778809,-0.923963,2.0382,0.0
7122,3571892,314.921509,0.922944,1.6237,9.218
7123,3574077,310.378784,0.992602,3.1026,0.0
7124,3574597,314.897858,0.781858,1.1624,8.392
7125,3576581,313.291962,0.475857,2.479,0.0
7126,3576705,311.79538,0.199438,0.502,0.0
7127,3579762,314.041229,1.039492,0.6451,9.013
7128,3580274,312.449554,-0.774285,1.5153,9.326
7129,3580338,314.340485,-1.136893,2.4345,9.379
7130,3584331,312.641144,-0.969812,1.501,9.137
7131,3586971,314.434784,-0.936246,1.0053,8.831
7132,3587308,310.268402,-0.511361,0.8243,8.685
7133,3588547,310.786438,0.781925,1.0013,9.157
7134,3589133,310.44223,-0.819969,1.1304,0.0
7135,3590384,314.038818,1.007347,1.6832,0.0
7136,3590520,312.705322,0.099768,0.8817,8.724
7137,3591661,311.608765,0.393811,0.3322,0.0
7138,3592540,311.692291,0.470344,3.0179,0.0
7139,3592588,313.053436,0.193735,0.6869,9.669
7140,3596519,310.012756,0.549037,1.2266,8.862
7141,3597488,312.864594,-0.968742,1.3102,9.097
7142,3598358,314.852112,-0.657583,1.5511,9.329
7143,3610060,313.044556,-1.251346,0.4467,7.602
7144,3611729,313.223328,-1.151443,0.5905,0.0
7145,3612178,313.331299,0.184266,1.3785,9.035
7146,3612297,311.751648,-0.271082,0.8394,8.932
7147,3614443,312.401978,0.834624,0.4751,7.877
7148,3615474,310.47702,-1.028868,0.4677,8.158
7149,3615869,313.852905,-0.025086,1.0848,0.0
7150,3616952,312.683167,-0.580197,0.7258,8.49
7151,3617110,312.052307,-0.708396,2.1393,9.767
7152,3618156,313.690125,-1.180298,2.0047,9.561
7153,3619919,312.719421,1.163407,1.3563,9.231
7154,3622766,314.784668,0.481367,2.1326,9.5
7155,3624333,312.255737,0.477612,1.5511,8.837
7156,3625319,311.717316,0.916728,1.797,9.439
7157,3625595,314.305359,0.341965,2.035,0.0
7158,3632843,313.449738,0.997921,2.1436,0.0
7159,3633057,310.77005,-0.635121,1.1626,8.97
7160,3633437,312.770935,-0.979863,0.5378,8.505
7161,3635145,311.692566,-0.396144,1.364,9.487
7162,3635772,311.181274,1.186166,2.6109,9.613
7163,3636907,313.88623,-1.125919,1.7317,9.601
7164,3640644,314.415009,-0.982344,1.5114,8.944
7165,3641610,312.615875,0.406615,1.025,0.0
7166,3642978,313.344696,-0.905289,1.2484,0.0
7167,3643041,310.846558,-1.064411,1.8257,9.018
7168,3644174,312.921204,0.720813,1.594,0.0
7169,3645724,310.76474,-1.023903,1.1888,9.295
7170,3646330,310.324219,1.134497,1.4437,8.449
7171,3646705,312.661346,0.338868,1.1796,0.0
7172,3647154,312.441467,-1.016979,2.4557,0.0
7173,3651648,310.190369,-0.974413,2.2398,9.314
7174,3652025,313.621033,-1.170356,2.5484,9.283
7175,3652152,311.931854,-0.562641,1.3168,8.617
7176,3653928,314.874908,-0.04234,1.9282,0.0
7177,3654791,312.142059,1.085689,2.343,8.302
7178,3655497,312.540619,1.155227,1.3072,8.937
7179,3656009,312.647491,-0.128107,1.8877,0.0
7180,3656885,312.044922,-0.614457,1.8933,9.465
7181,3657458,314.31723,0.053043,1.3622,8.921
7182,3657987,312.448486,-1.108428,1.6686,9.138
7183,3659458,314.279938,0.334681,1.0058,9.1
7184,3662986,313.466827,-0.267097,0.3626,0.0
7185,3666566,312.973938,0.47244,1.9338,9.024
7186,3667779,310.489197,0.226105,1.3463,8.667
7187,3668244,311.981659,-0.687451,1.986,8.499
7188,3668443,310.631653,0.744753,1.3784,8.794
7189,3670499,314.154694,-0.180411,1.8648,0.0
7190,3671397,312.420441,-1.172902,1.551,9.125
7191,3671871,310.866791,0.635151,1.9154,0.0
7192,3673912,311.131073,1.220123,0.9816,0.0
7193,3673947,312.988251,0.426636,1.9078,0.0
7194,3676815,310.456207,-0.661197,1.9222,8.881
7195,3677716,313.432709,0.528395,2.0265,8.998
7196,3681502,314.233582,0.643303,2.0426,8.796
7197,3682546,310.776794,-0.144081,2.1765,8.855
7198,3687141,311.230469,0.212065,1.7682,0.0
7199,3688270,314.134125,-0.825546,0.8257,0.0
7200,3691660,312.578278,1.046904,1.1225,8.575
7201,3692754,314.698944,0.062447,1.2697,0.0
7202,3694122,311.564453,0.009507,1.3272,0.0
7203,3696348,312.363556,0.718381,1.7007,9.287
7204,3698040,313.261902,-1.040478,3.2506,0.0
7205,3699181,313.959564,-0.312461,1.6465,9.237
7206,3699926,313.004669,-1.024103,0.7259,8.769
7207,3703096,312.121948,0.336629,1.0881,0.0
7208,3706602,311.235779,0.116314,1.1026,0.0
7209,3706717,311.412354,-0.854321,1.5899,9.415
7210,3707189,310.428772,1.174742,0.7917,8.825
7211,3710283,312.490723,-0.830392,1.4563,8.495
7212,3711085,314.439728,0.781113,1.2984,8.773
7213,3717597,312.434021,0.455119,2.0819,8.478
7214,3718907,311.01181,-0.004157,1.6576,0.0
7215,3719137,313.699371,1.221335,1.3188,0.0
7216,3719326,311.347198,0.184829,0.7696,0.0
7217,3720377,311.655701,-0.492437,1.9051,9.271
7218,3720533,50.620785,-0.941279,2.972,10.061
7219,3720552,51.795528,-0.53181,1.7605,0.0
7220,3721053,54.793705,0.487957,0.5371,7.65
7221,3721100,53.488384,-0.185034,1.4107,8.779
7222,3722392,53.160645,-0.299007,1.1183,9.14
7223,3723041,52.852493,-0.098393,1.5096,0.0
7224,3723184,50.662682,-0.210591,1.1464,8.497
7225,3723534,52.528133,0.295733,1.5156,0.0
7226,3723692,54.724152,-0.392663,2.6646,0.0
7227,3723794,54.609318,-0.048359,1.8343,9.605
7228,3723929,52.377522,-0.79948,2.3178,9.652
7229,3724335,52.159512,-0.061578,0.3036,0.0
7230,3724915,50.162235,0.419786,0.8762,0.0
7231,3725556,54.577995,0.198231,1.5919,9.143
7232,3725577,51.668591,-0.449214,0.4956,0.0
7233,3725989,54.275471,-0.396505,0.5683,0.0
7234,3726025,53.919312,-0.844664,2.4594,0.0
7235,3726422,51.926678,-1.141676,0.5645,0.0
7236,3726755,53.005924,-0.719507,1.7444,9.121
7237,3726838,54.31506,0.997883,1.7594,9.331
7238,3727050,54.636066,0.755147,1.8389,9.528
7239,3727086,52.813793,-1.063818,1.3121,8.663
7240,3727746,52.335129,-0.086682,1.759,8.795
7241,3727819,50.560078,0.948817,0.7031,8.565
7242,3727929,50.332447,1.184965,0.8552,0.0
7243,3728239,51.053291,0.403299,1.682,0.0
7244,3728258,51.021629,-1.027941,1.5534,0.0
7245,3728761,54.576202,-0.619627,1.5847,8.619
7246,3729071,52.613377,0.909405,0.4427,0.0
7247,3729310,54.625183,-0.151256,1.5718,8.919
7248,3729381,52.356953,1.077832,1.3238,0.0
7249,3729653,51.002125,0.823576,1.713,0.0
7250,3730449,53.501514,-0.55562,1.6492,8.984
7251,3730523,53.944332,0.31889,0.6414,8.552
7252,3730560,54.713703,0.058105,2.2867,9.204
7253,3730636,50.263142,1.15767,1.8622,0.0
7254,3730944,53.912716,-1.015349,2.2843,0.0
7255,3731050,54.476204,-0.753907,0.6129,8.611
7256,3731149,54.323326,0.857597,2.2195,9.037
7257,3731490,53.411594,-0.367347,1.5344,8.948
7258,3731788,51.269138,-0.114488,2.7042,0.0
7259,3732599,50.322071,0.013996,1.3369,8.706
7260,3732660,52.623974,-0.988394,2.7469,0.0
7261,3732860,53.487171,-0.523074,1.8662,9.076
7262,3732889,50.345013,-1.238944,1.9573,9.078
7263,3733474,54.589649,0.518454,1.3491,8.61
7264,3733706,52.330544,0.266184,1.4073,9.233
7265,3734237,50.323509,-0.666753,1.2765,8.433
7266,3734258,50.794212,0.904793,1.0599,8.937
7267,3734317,54.723217,0.636122,3.0346,9.293
7268,3734434,54.161819,-0.315206,0.5749,0.0
7269,3734754,54.688332,-0.068756,1.6668,9.218
7270,3734884,51.618885,-0.461513,0.4458,8.542
7271,3735347,50.071918,-1.027063,2.514,0.0
7272,3735404,53.071201,0.367734,1.5313,9.086
7273,3735893,50.899197,-0.875929,2.7523,8.745
7274,3736155,51.884644,0.107863,1.4718,9.077
7275,3736211,52.997841,0.592654,1.6109,8.992
7276,3736513,53.395973,-0.824172,1.7742,9.132
7277,3737743,50.763363,1.216351,2.0073,9.573
7278,3737948,51.446037,0.329294,1.0942,0.0
7279,3737973,54.116951,-0.871928,3.5052,9.827
7280,3738546,51.771946,-0.21026,1.0666,0.0
7281,3738623,51.758598,1.177751,1.3406,8.738
7282,3739004,54.43475,-0.387078,1.0066,0.0
7283,3739176,50.733696,-1.135826,1.0524,8.776
7284,3739200,52.123142,0.435791,1.2876,8.713
7285,3739253,52.746044,1.164466,0.5557,8.067
7286,3740075,51.997974,0.286987,2.0609,8.72
7287,3740412,51.478321,-0.300068,2.2627,0.0
7288,3740661,53.007862,-1.155199,0.8554,8.391
7289,3741108,52.031261,-0.596037,0.9729,8.145
7290,3741204,50.32843,0.359591,2.4258,0.0
7291,3741491,52.261002,0.235615,2.898,0.0
7292,3741594,50.343166,-1.100137,1.5693,9.112
7293,3741689,51.794529,1.073875,2.8945,0.0
7294,3741808,54.769337,0.884624,1.6028,0.0
7295,3742167,54.524601,0.595778,0.9827,8.952
7296,3742193,54.092052,0.940593,0.834,8.803
7297,3742361,50.577896,0.753469,0.6163,0.0
7298,3742385,52.857918,0.844708,0.4261,8.615
7299,3742695,54.805714,0.191356,1.6023,8.758
7300,3742911,52.458359,0.954142,1.8546,9.733
7301,3743181,52.489307,-0.458435,2.3504,0.0
7302,3743328,51.273228,-0.579311,2.4983,0.0
7303,3744102,53.769402,-0.965437,0.7194,8.715
7304,3744633,52.701485,-0.738801,2.5589,8.733
7305,3744713,53.46236,-0.132357,1.6015,0.0
7306,3744887,50.416702,-0.453084,1.8319,0.0
7307,3745383,52.410336,0.254416,0.9218,0.0
7308,3745416,54.259892,-0.576899,0.9961,9.241
7309,3745446,53.133141,-0.969015,2.9267,9.208
7310,3745998,51.114117,0.593935,2.4911,9.55
7311,3746591,50.305458,0.65275,1.2962,9.596
7312,3746646,53.026184,-0.383836,2.0447,9.613
7313,3747037,54.645542,0.881594,0.7446,8.489
7314,3747101,54.085835,0.095525,0.8079,0.0
7315,3747294,51.561729,-0.852133,1.0617,0.0
7316,3747403,53.229469,-0.036972,1.8938,0.0
7317,3747508,52.323708,-1.13868,1.806,9.355
7318,3748803,51.820595,0.499916,2.1768,0.0
7319,3748836,51.70953,0.98924,1.5006,8.99
7320,3748897,54.86298,0.378259,1.41,0.0
7321,3748904,50.278481,-1.092691,1.9223,9.423
7322,3748997,54.879829,1.247217,1.409,8.741
7323,3749188,53.455765,0.178075,2.5691,9.417
7324,3749360,51.210693,1.058316,2.1782,9.15
7325,3749416,54.018593,0.183517,2.1398,0.0
7326,3749427,53.713074,1.049607,1.1919,8.299
7327,3749704,54.226006,0.671124,2.6377,8.98
7328,3749816,52.997025,0.696381,1.5581,0.0
7329,3749829,53.684704,-1.145576,1.3734,0.0
7330,3749892,54.079975,-0.021058,1.6494,0.0
7331,3750599,54.528149,0.076084,1.456,9.162
7332,3751346,51.16238,0.390829,1.7373,0.0
7333,3751503,53.341118,-0.83359,1.1138,9.007
7334,3751695,50.695087,-0.863587,1.6838,9.154
7335,3751700,53.139305,1.052856,2.2463,0.0
7336,3751977,54.883049,-0.860018,1.7569,9.063
7337,3752542,53.257919,0.800533,1.6374,9.042
7338,3752614,52.789619,-0.708792,1.2736,9.394
7339,3752696,51.432644,-0.876311,1.1914,8.485
7340,3753030,54.588543,0.62081,1.5387,8.729
7341,3753219,54.545208,0.938252,1.6289,9.8
7342,3753284,53.013676,0.573339,1.5393,9.274
7343,3753388,50.546516,-0.009833,2.0677,9.448
7344,3753652,53.990032,-0.383253,1.4223,8.993
7345,3753664,50.787521,-0.910423,0.7087,0.0
7346,3753915,54.9156,-0.207462,1.1764,8.494
7347,3754411,53.743664,-0.128859,1.3573,9.15
7348,3754643,52.083096,-0.588558,1.559,9.033
7349,3755137,51.14352,-0.131017,2.3783,9.12
7350,3755320,50.037651,0.567841,1.8068,0.0
7351,3755470,50.872879,0.524553,1.2417,9.323
7352,3755572,51.889847,-0.206736,1.1589,0.0
7353,3756084,54.620678,0.805957,1.9936,0.0
7354,3756091,50.851261,-0.981868,1.5699,9.086
7355,3756537,52.202023,-1.00353,1.839,0.0
7356,3756707,52.44482,1.22341,1.8868,8.831
7357,3756858,53.117714,-0.242984,1.7343,0.0
7358,3756961,51.71534,-0.461595,1.9075,0.0
7359,3757122,54.749317,-0.581281,1.3015,8.657
7360,3757421,50.325916,-1.094443,2.411,0.0
7361,3757746,53.918621,-1.035338,1.82,0.0
7362,3757759,50.53022,0.66488,2.1792,8.052
7363,3758358,50.487129,0.262957,1.6458,0.0
7364,3759104,51.680622,0.58634,3.2184,9.111
7365,3759387,53.099129,1.030608,1.25,8.478
7366,3759589,50.412399,-0.29871,0.6654,8.16
7367,3759755,50.501892,0.937122,1.7537,9.319
7368,3759764,54.814751,0.551658,1.8325,0.0
7369,3760086,52.492874,1.19919,1.446,0.0
7370,3760164,52.596184,-0.40728,2.2041,0.0
7371,3760529,53.292873,0.056013,1.7275,8.593
7372,3760596,53.911213,-0.248444,2.7279,0.0
7373,3760823,50.786331,0.994653,1.7371,8.928
7374,3761194,54.720448,0.317982,0.4594,8.141
7375,3761576,50.094872,0.685633,1.7868,9.671
7376,3761718,51.457657,1.007643,1.1485,0.0
7377,3761821,52.907211,-1.205542,2.2112,9.183
7378,3761881,51.84684,0.424876,3.0356,0.0
7379,3761927,54.426838,-0.957624,1.3426,8.475
7380,3761947,51.499874,0.13354,0.3608,0.0
7381,3762036,52.39156,-0.800298,1.8779,9.39
7382,3762536,52.276611,0.277689,1.4478,8.953
7383,3762570,52.385006,-0.030237,1.979,0.0
7384,3763131,50.348667,0.842301,1.1928,0.0
7385,3763295,54.20546,1.134718,1.0615,0.0
7386,3763428,51.462875,-0.381177,1.0648,0.0
7387,3763662,50.791756,0.258898,0.9371,9.094
7388,3763745,51.154636,0.750399,2.056,0.0
7389,3763929,52.409424,1.025353,1.3158,8.965
7390,3764017,50.132114,-0.858389,1.578,8.888
7391,3764092,53.26712,0.869663,0.3042,8.246
7392,3764695,50.969845,0.687921,1.2454,8.871
7393,3764990,52.933956,0.154492,1.9799,9.703
7394,3765177,51.681252,0.332839,1.479,0.0
7395,3765394,51.763577,0.455689,1.975,9.275
7396,3766407,53.859009,-0.779465,1.7246,0.0
7397,3766564,52.601021,0.699682,1.9297,9.599
7398,3766762,53.482014,-0.637315,2.4202,0.0
7399,3767130,52.189014,0.799747,1.3338,8.682
7400,3767330,53.622669,0.10306,0.3471,0.0
7401,3767503,51.369732,0.917169,0.8008,8.297
7402,3768784,52.668907,-0.218766,1.4681,8.737
7403,3768891,53.965031,1.110785,1.3386,0.0
7404,3769444,54.02441,1.028962,1.1409,9.386
7405,3769526,50.906837,0.598798,0.2154,0.0
7406,3769908,50.182545,-0.408392,0.9036,8.519
7407,3770163,54.254662,0.720571,1.9918,0.0
7408,3770302,50.635746,0.613638,1.595,8.727
7409,3770314,50.104111,0.73835,0.4538,8.311
7410,3770715,53.685802,0.105092,2.131,9.321
7411,3771098,51.567959,-0.883887,2.1154,0.0
7412,3771157,50.243187,0.30374,1.2089,0.0
7413,3771495,54.364792,1.162306,1.0094,8.368
7414,3771573,54.858452,-0.923931,1.0753,0.0
7415,3771870,52.879921,-0.035514,1.7714,8.564
7416,3771890,50.30471,-0.762465,2.0073,0.0
7417,3772289,53.112232,-0.466301,1.272,0.0
7418,3772659,53.74543,-0.847981,0.95,0.0
7419,3772715,50.595932,-0.134311,0.6201,8.456
7420,3772828,53.325413,0.148841,2.5037,9.818
7421,3773514,54.298615,0.72882,1.9181,0.0
7422,3773579,54.318985,0.134184,1.3336,8.939
7423,3773929,54.542374,0.390332,1.12,8.617
7424,3774192,51.594707,0.347677,2.3232,0.0
7425,3774727,52.00523,-0.709175,1.0167,8.834
7426,3774825,51.661896,-0.025824,1.2646,8.655
7427,3775441,54.164589,0.426488,1.6795,8.97
7428,3775471,54.212849,-0.116069,1.5739,8.967
7429,3776342,53.202126,-0.365366,1.7134,9.438
7430,3776743,51.650982,-0.260705,2.3934,9.119
7431,3777061,50.93576,0.952447,1.7697,8.981
7432,3777144,54.726471,0.415103,2.9919,0.0
7433,3777244,51.670799,0.897233,1.6272,0.0
7434,3777392,53.626625,-0.972365,2.7609,9.264
7435,3777621,52.518681,0.986477,1.2124,9.067
7436,3777639,54.728245,-0.089169,3.0499,10.027
7437,3777871,51.230343,0.040977,0.4801,8.185
7438,3777927,50.581753,1.156766,1.2258,8.038
7439,3778003,51.351833,-0.553247,0.7872,0.0
7440,3778078,50.357471,0.233151,1.7087,8.861
7441,3778695,53.442024,1.235536,0.842,0.0
7442,3779089,54.97607,-0.348602,2.3196,9.235
7443,3779322,51.466843,1.100867,0.5924,0.0
7444,3779450,52.301525,0.940509,1.1354,8.986
7445,3779685,54.017166,1.086102,0.8945,8.529
7446,3779899,50.118172,-0.548735,1.7994,0.0
7447,3780602,52.777069,1.13217,1.2233,0.0
7448,3780774,53.75071,-0.523904,2.5829,9.335
7449,3781306,51.940601,0.871448,1.1576,0.0
7450,3781759,50.194534,-0.291891,1.1655,8.447
7451,3781994,51.460426,-0.937486,1.1815,0.0
7452,3782165,54.879883,0.484908,0.9859,0.0
7453,3782606,52.421352,-0.379629,2.4159,0.0
7454,3782987,52.384289,0.317638,0.5394,0.0
7455,3783736,54.558441,0.147969,1.7206,0.0
7456,3783975,53.505867,-0.978984,2.1156,8.765
7457,3784209,53.009735,-0.62749,0.6069,9.322
7458,3784257,53.747185,-0.955493,0.4924,7.583
7459,3784317,53.056461,-0.123625,2.0732,9.194
7460,3784436,50.81319,-1.142146,2.4993,9.167
7461,3784902,50.8479,0.504163,1.8377,0.0
7462,3785169,54.406952,-0.077041,2.3996,9.383
7463,3785231,53.745113,-0.41567,2.3555,9.425
7464,3785443,53.071415,0.516218,1.9528,0.0
7465,3785650,52.416283,0.85548,0.9062,8.671
7466,3785736,53.252148,-0.443203,1.4956,9.012
7467,3786811,51.949463,0.896591,0.4874,8.64
7468,3787294,50.428482,-0.540495,0.6484,8.113
7469,3787385,52.221935,1.262877,1.4594,0.0
7470,3787490,53.438145,-0.864759,1.5261,8.978
7471,3787828,54.988319,0.921199,1.2418,8.255
7472,3788002,52.441238,-0.137305,0.9786,0.0
7473,3788347,52.977215,-0.013956,1.2235,8.77
7474,3788428,54.114277,0.781538,1.7453,0.0
7475,3788761,50.121262,-0.714142,2.1697,9.324
7476,3789822,53.29657,0.284011,0.5765,8.552
7477,3790180,50.27129,-0.117723,1.9619,0.0
7478,3790237,52.857071,0.277371,2.114,0.0
7479,3791889,52.976173,-0.613928,3.1223,9.437
7480,3791907,53.629871,-0.151119,1.6424,0.0
7481,3792217,53.076496,-0.457605,1.7052,8.763
7482,3792717,50.491329,-0.383405,1.6655,8.36
7483,3793103,50.338001,-0.022601,1.7055,9.09
7484,3793684,50.397991,0.58248,1.8291,0.0
7485,3793917,51.880867,-0.153364,1.1518,0.0
7486,3793989,50.282845,0.992588,0.7479,9.02
7487,3794308,51.331097,-0.750308,0.7853,8.49
7488,3794970,53.444988,1.009824,1.6109,9.072
7489,3795404,54.996929,-0.085256,3.0815,0.0
7490,3795484,54.898811,0.739827,1.7224,0.0
7491,3795679,53.467686,0.566214,1.5203,8.73
7492,3795783,53.109573,-1.190612,1.3619,8.521
7493,3795949,52.15485,-0.586789,1.401,9.371
7494,3796023,50.375542,-0.818769,1.6329,0.0
7495,3796062,53.452709,0.3498,1.8194,0.0
7496,3796954,51.851318,-0.857827,1.9001,9.686
7497,3796982,53.484901,0.931176,1.0535,8.85
7498,3797098,54.831051,-0.204209,0.773,8.405
7499,3797288,50.685204,0.48643,2.3866,9.201
7500,3797289,52.948524,0.228658,1.2591,8.398
7501,3797437,50.387955,-0.949877,1.6743,0.0
7502,3797798,52.518108,0.150479,1.7968,9.349
7503,3797999,54.150467,-0.23101,1.5103,0.0
7504,3798013,51.44043,-0.139064,0.7086,8.662
7505,3798190,53.607655,-0.210486,1.6034,8.782
7506,3798525,54.677597,0.357899,2.2364,0.0
7507,3798550,53.07428,0.176092,0.8235,0.0
7508,3798735,51.929775,0.580579,0.3884,8.475
7509,3798757,54.674744,-0.94507,1.2342,0.0
7510,3798899,52.755131,0.380534,1.6874,0.0
7511,3799176,50.95779,-0.040018,0.83,8.747
7512,3799251,50.958488,-1.015443,0.4792,0.0
7513,3800261,52.332878,-0.954314,1.3113,8.366
7514,3800321,52.655933,0.598323,1.5188,8.939
7515,3800685,50.463509,-0.222975,1.1481,8.5
7516,3800711,50.697193,0.057244,0.6033,8.424
